ts_code,name,industry,industry_l1,industry_l2,area,close,pct_chg,pe,pb,total_mv,revenue,gross_profit,gpr,net_profit,npm,list_date,ytd_2024,ytd_2025,ytd_2026
601216.SH,君正集团,化学原料,基础化工,化学原料,内蒙,5.58,1.27,15.77,0.54,470.84,252.38,52.86,20.94,33.17,13.28,2011-02-22,58.36,2.56,7.42
688766.SH,普冉股份,半导体,电子,半导体,上海,317.5,-0.47,149.59,15.09,469.9,23.2,6.58,28.37,2.08,9.54,2021-08-23,687.35,423.98,144.57
688781.SH,视涯科技-UW,光学光电子,电子,光学光电子,安徽,46.99,6.55,107.19,16.08,469.9,5.13,1.12,21.8,,,2026-03-25,,,
601021.SH,春秋航空,航空机场,交通运输,航空机场,上海,47.93,0.04,-19.45,2.52,468.76,214.6,29.15,13.59,23.17,10.8,2015-01-21,0.11,-11.32,-18.29
601208.SH,东材科技,塑料,基础化工,塑料,四川,46.1,2.08,70.80,29.53,465.61,51.81,8.14,15.71,2.85,5.2,2011-05-20,306.69,575.0,73.91
300672.SZ,国科微,半导体,电子,半导体,湖南,214.56,6.75,99.37,19.87,465.6,17.91,4.1,22.92,,,2017-07-12,380.43,402.93,190.29
688428.SH,诺诚健华,化学制药,医药生物,化学制药,北京,26.35,-2.48,28.41,-2.88,465.08,23.75,21.84,91.95,6.42,27.12,2022-09-21,,,
300432.SZ,富临精工,电池,电力设备,电池,四川,27.17,-1.91,62.69,3.94,464.61,134.82,14.9,11.05,4.28,3.55,2015-03-19,221.61,129.58,31.73
600392.SH,盛和资源,小金属,有色金属,小金属,四川,26.5,-1.56,23.08,11.30,464.55,149.91,15.98,10.66,8.39,5.71,2003-05-29,119.98,118.65,-1.0
688411.SH,海博思创,其他电源设备Ⅱ,电力设备,其他电源设备Ⅱ,北京,257.88,-1.65,3.14,9.64,464.18,116.12,21.14,18.21,9.51,8.19,2025-01-27,367.37,367.37,16.27
688200.SH,华峰测控,半导体,电子,半导体,北京,339.0,-3.33,78.23,4.62,461.04,13.46,9.94,73.79,5.36,39.82,2020-02-18,224.72,272.64,95.85
688037.SH,芯源微,半导体,电子,半导体,辽宁,227.97,-4.25,53.50,13.14,460.5,19.48,6.9,35.39,0.72,3.63,2019-12-16,169.9,194.08,54.1
600642.SH,申能股份,电力,公用事业,电力,上海,9.4,-0.21,20.82,3.41,460.04,280.29,63.23,22.56,40.13,17.99,1993-04-16,86.16,22.27,37.42
300666.SZ,江丰电子,半导体,电子,半导体,浙江,173.43,-7.03,88.51,-3.31,459.59,46.04,12.51,27.17,5.0,9.0,2017-06-15,228.25,190.84,88.22
600699.SH,均胜电子,汽车零部件,汽车,汽车零部件,浙江,29.63,0.58,-5.52,5.15,459.56,611.83,111.96,18.3,13.36,2.64,1993-12-06,53.55,76.38,-16.4
601699.SH,潞安环能,煤炭开采,煤炭,煤炭开采,山西,15.35,-2.35,30.08,-3.03,459.12,278.2,91.78,32.99,11.15,2.2,2006-09-22,-15.1,29.79,47.77
600733.SH,北汽蓝谷,乘用车,汽车,乘用车,北京,7.17,0.7,-10.71,0.42,456.51,279.4,1.2,0.43,,,1996-08-16,0.99,-21.21,-23.85
601136.SH,首创证券,证券Ⅱ,非银金融,证券Ⅱ,北京,16.64,-0.66,-11.44,3.81,454.77,25.28,,,10.56,41.77,2022-12-22,-13.06,-29.35,-22.85
000783.SZ,长江证券,证券Ⅱ,非银金融,证券Ⅱ,湖北,8.22,-1.44,0.86,12.76,454.57,105.48,,,36.96,35.09,1997-07-31,56.5,25.79,-4.1
600711.SH,盛屯矿业,能源金属,有色金属,能源金属,福建,14.66,0.62,-3.30,9.40,453.14,300.03,57.38,19.12,19.61,6.6,1996-05-31,197.05,161.13,-19.16
601058.SH,赛轮轮胎,汽车零部件,汽车,汽车零部件,山东,13.78,0.44,-14.83,-4.97,453.09,367.92,90.81,24.68,35.22,9.83,2011-06-30,14.66,-6.49,-23.44
002261.SZ,拓维信息,软件开发,计算机,软件开发,湖南,35.87,-4.98,8.37,2.40,451.96,31.71,5.18,16.33,0.64,1.3,2008-07-23,106.78,72.5,-9.69
301611.SZ,珂玛科技,半导体,电子,半导体,江苏,103.6,-3.63,20.84,-3.18,451.7,10.73,5.53,51.55,2.89,26.24,2024-08-16,139.91,57.96,3.04
300765.SZ,新诺威,化学制药,医药生物,化学制药,河北,32.07,-0.16,-11.09,6.40,450.58,21.58,8.28,38.37,,,2019-03-22,-14.08,2.04,-30.71
002185.SZ,华天科技,半导体,电子,半导体,甘肃,13.74,-1.43,25.25,8.62,448.75,172.14,22.82,13.26,7.11,4.68,2007-11-20,120.45,71.41,63.97
600685.SH,中船防务,船舶,船舶,,广东,31.69,-0.06,11.39,0.00,448.1,205.47,20.68,10.06,10.08,5.54,,8.59,23.04,-6.34
688019.SH,安集科技,电子化学品Ⅱ,电子,电子化学品Ⅱ,上海,256.0,-3.76,17.47,-0.74,448.0,25.04,14.2,56.72,7.84,31.29,2019-07-22,191.01,161.42,18.06
301550.SZ,斯菱智驱,汽车零部件,汽车,汽车零部件,浙江,193.9,4.02,39.80,25.18,447.91,7.88,2.58,32.68,1.73,21.9,2023-09-15,598.75,356.79,-2.28
601878.SH,浙商证券,证券Ⅱ,非银金融,证券Ⅱ,浙江,9.79,-0.71,-8.85,0.20,447.79,88.41,,,24.12,32.15,2017-06-26,-5.82,-17.8,-13.58
002821.SZ,凯莱英,医疗服务,医药生物,医疗服务,天津,123.58,-3.51,32.98,-4.56,446.12,66.7,28.01,41.99,11.33,16.89,2016-11-18,5.89,57.41,20.35
000987.SZ,越秀资本,多元金融,非银金融,多元金融,广东,8.88,-0.67,9.09,-2.84,445.51,78.43,25.34,52.61,35.19,58.26,2000-07-18,43.84,23.74,-7.22
000786.SZ,北新建材,装修建材,建筑材料,装修建材,北京,26.16,-1.51,4.77,4.02,445.24,252.8,72.84,28.81,29.06,11.86,1997-06-06,1.09,-25.83,-7.99
603175.SH,超颖电子,元件,电子,元件,湖北,101.6,-2.77,48.97,10.43,443.99,47.52,9.52,20.02,2.31,4.87,2025-10-24,,,
688336.SH,三生国健,生物制品,医药生物,生物制品,上海,71.75,-2.78,20.45,-3.63,443.41,41.99,38.66,92.07,28.99,68.87,2020-07-22,195.06,214.97,4.75
300979.SZ,华利集团,纺织制造,纺织服饰,纺织制造,广东,37.96,-0.26,-24.40,-8.38,442.99,249.8,54.68,21.89,32.07,12.84,2021-04-26,-26.83,-52.54,-30.6
600378.SH,昊华科技,化学制品,基础化工,化学制品,四川,34.32,-3.87,7.38,-3.57,442.73,166.89,42.14,25.25,14.44,9.84,2001-01-11,38.96,49.56,25.67
688188.SH,柏楚电子,计算机设备,计算机,计算机设备,上海,153.14,-0.91,12.69,10.10,442.57,21.96,17.05,77.66,11.13,51.49,2019-08-08,23.49,16.21,5.18
688122.SH,西部超导,航空装备Ⅱ,国防军工,航空装备Ⅱ,陕西,67.84,-0.01,-9.04,0.28,440.96,52.26,18.03,34.51,8.39,18.26,2019-07-22,27.86,63.2,-13.91
000547.SZ,航天发展,军工电子Ⅱ,国防军工,军工电子Ⅱ,福建,27.59,10.01,-16.42,17.40,440.89,25.01,,,,,1993-11-30,139.29,185.51,-39.24
300347.SZ,泰格医药,医疗服务,医药生物,医疗服务,浙江,51.16,-3.71,-9.77,-12.38,440.49,68.33,18.73,27.41,8.88,11.78,2012-08-17,-24.38,-27.91,-33.34
300017.SZ,网宿科技,IT服务Ⅱ,计算机,IT服务Ⅱ,上海,17.88,1.71,74.44,10.71,439.67,46.61,16.56,35.54,8.0,17.06,2009-10-30,104.27,57.62,42.72
603629.SH,利通电子,消费电子,电子,消费电子,江苏,167.59,5.88,528.86,40.42,439.09,33.07,8.2,24.8,2.93,8.89,2018-12-24,600.69,1000.3,683.58
300251.SZ,光线传媒,影视院线,传媒,影视院线,北京,14.9,0.47,-9.04,2.62,437.17,40.4,26.72,66.13,16.72,40.65,2011-08-03,65.58,44.28,-21.77
600208.SH,衢州发展,房地产开发,房地产,房地产开发,浙江,5.13,0.59,32.56,24.82,436.51,35.89,6.67,18.58,2.61,3.95,1999-06-23,39.35,2.73,-23.21
601598.SH,中国外运,物流,交通运输,物流,北京,6.08,1.33,0.33,-0.65,436.18,968.09,55.04,5.69,40.22,4.42,2019-01-18,28.71,23.06,1.5
002444.SZ,巨星科技,通用设备,机械设备,通用设备,浙江,36.5,3.52,7.29,11.89,435.81,146.66,47.99,32.72,25.1,17.5,2010-07-13,48.34,3.76,-5.64
600801.SH,华新建材,水泥,建筑材料,水泥,湖北,20.96,-2.47,-14.59,-6.34,435.76,353.48,106.82,30.22,28.53,10.01,1994-01-03,69.97,70.43,-25.26
301236.SZ,软通动力,IT服务Ⅱ,计算机,IT服务Ⅱ,北京,41.8,0.02,-11.87,5.45,432.63,350.9,39.31,11.2,2.06,0.51,2022-03-15,-14.21,-28.12,-17.69
001286.SZ,陕西能源,电力,公用事业,电力,陕西,11.52,-1.37,23.74,-1.62,432.0,229.58,84.43,36.78,30.09,20.48,2023-04-10,74.94,59.14,46.9
603920.SH,世运电路,元件,电子,元件,广东,59.81,1.32,23.55,12.64,431.23,55.77,11.79,21.14,6.84,11.72,2017-04-26,235.01,96.63,6.32
300972.SZ,万辰集团,一般零售,商贸零售,一般零售,福建,222.0,-2.56,10.87,9.37,430.68,514.59,63.82,12.4,13.45,4.71,2021-04-19,451.68,148.55,-3.98
688220.SH,翱捷科技-U,半导体,电子,半导体,上海,102.94,0.87,24.61,13.62,430.29,38.17,9.52,24.95,,,2022-01-14,,,
688519.SH,南亚新材,元件,电子,元件,上海,183.01,-3.68,126.33,5.94,430.07,52.28,6.17,11.8,2.4,4.6,2020-08-18,780.93,1006.88,170.56
603049.SH,中策橡胶,汽车零部件,汽车,汽车零部件,浙江,49.13,1.26,-12.19,-0.10,429.4,449.56,88.37,19.66,41.47,9.23,2025-06-05,-1.86,-1.86,-16.45
002756.SZ,永兴材料,能源金属,有色金属,能源金属,浙江,79.65,-3.97,46.82,4.56,429.31,74.23,11.73,15.8,6.61,8.72,2015-05-15,28.61,67.88,12.33
600663.SH,陆家嘴,房地产开发,房地产,房地产开发,上海,8.51,1.07,7.59,8.55,428.48,181.67,65.51,36.06,12.26,8.74,1993-06-28,-10.92,-20.9,-6.58
002945.SZ,华林证券,证券Ⅱ,非银金融,证券Ⅱ,西藏,15.86,-0.44,3.46,3.73,428.22,16.98,,,5.06,29.82,2019-01-17,-3.24,-0.89,-10.42
603929.SH,亚翔集成,专业工程,建筑装饰,专业工程,江苏,200.97,-2.44,110.44,3.75,428.07,49.07,12.06,24.57,8.92,18.06,2016-12-30,659.77,536.66,41.74
300438.SZ,鹏辉能源,电池,电力设备,电池,广东,85.0,-4.92,59.71,25.93,427.55,119.44,17.43,14.6,2.06,1.67,2015-04-24,181.48,181.58,44.46
600061.SH,国投资本,证券Ⅱ,非银金融,证券Ⅱ,上海,6.68,-0.15,-12.68,2.61,427.12,135.44,0.31,59.35,32.79,6877.38,1997-05-19,0.57,-7.85,-15.93
000999.SZ,华润三九,中药Ⅱ,医药生物,中药Ⅱ,深圳,25.66,-0.23,-9.84,-1.69,426.98,316.03,170.75,54.03,34.21,13.18,2000-03-09,-12.26,-23.06,-13.14
688796.SH,百奥赛图,医疗服务,医药生物,医疗服务,北京,95.5,-2.62,81.56,-0.73,426.88,13.79,10.46,75.83,1.73,12.56,2025-12-10,,,
601198.SH,东兴证券,证券Ⅱ,非银金融,证券Ⅱ,北京,13.19,-0.38,-4.97,1.93,426.3,47.11,,,21.02,44.65,2015-02-26,69.86,30.4,-5.28
600968.SH,海油发展,油服工程,石油石化,油服工程,北京,4.19,0.96,9.11,-3.01,425.91,503.63,81.01,16.09,38.84,7.91,2019-06-26,51.97,-2.06,6.02
600295.SH,鄂尔多斯,冶钢原料,钢铁,冶钢原料,内蒙,15.21,-2.94,23.06,-0.78,425.73,257.41,65.14,25.31,23.63,10.36,2001-04-26,61.22,52.44,5.54
688578.SH,艾力斯,化学制药,医药生物,化学制药,上海,94.46,-1.93,-9.30,2.60,425.07,51.87,50.23,96.83,21.89,42.2,2020-12-02,127.4,54.34,-16.44
002465.SZ,海格通信,军工电子Ⅱ,国防军工,军工电子Ⅱ,广东,17.12,2.09,8.70,12.85,424.92,43.88,10.42,23.74,,,2010-08-31,25.63,50.32,-9.21
603606.SH,东方电缆,电网设备,电力设备,电网设备,浙江,61.69,-2.06,3.25,-0.74,424.43,108.43,23.97,22.11,12.71,11.73,2014-10-15,27.75,4.29,-11.74
300255.SZ,常山药业,化学制药,医药生物,化学制药,河北,46.09,0.48,-25.78,17.73,423.57,8.75,1.32,15.13,,,2011-08-19,204.11,97.18,-36.24
600588.SH,用友网络,软件开发,计算机,软件开发,北京,12.39,1.56,-6.56,5.72,423.37,91.82,45.56,49.62,,,2001-05-18,-34.43,12.19,-16.53
002409.SZ,雅克科技,半导体,电子,半导体,江苏,88.86,-3.5,19.92,6.27,422.97,86.11,26.66,30.96,10.0,11.96,2010-05-25,100.78,91.8,35.54
688146.SH,中船特气,半导体,电子,半导体,河北,79.84,2.36,97.62,7.86,422.35,22.6,6.53,28.87,3.46,15.29,2023-04-21,412.22,511.1,303.01
688141.SH,杰华特,半导体,电子,半导体,浙江,93.77,-2.78,115.91,16.34,421.96,26.55,7.0,26.37,,,2022-12-23,,,
002126.SZ,银轮股份,汽车零部件,汽车,汽车零部件,浙江,49.76,0.53,31.64,10.33,421.47,156.78,30.15,19.23,9.57,6.93,2007-04-18,181.24,176.27,32.35
600869.SH,远东股份,电网设备,电力设备,电网设备,青海,18.93,-3.27,135.16,8.92,420.06,281.08,25.83,9.19,0.59,0.15,1995-02-06,428.28,401.75,179.9
688676.SH,金盘科技,电网设备,电力设备,电网设备,海南,91.21,-4.06,1.73,3.85,419.57,72.95,18.86,25.85,6.6,8.97,2021-03-09,178.7,168.01,12.7
300870.SZ,欧陆通,其他电源设备Ⅱ,电力设备,其他电源设备Ⅱ,深圳,384.78,-2.67,74.11,1.68,419.41,44.62,8.85,19.84,2.44,5.49,2020-08-24,727.87,233.65,54.75
920045.BJ,蘅东光,--,--,--,深圳,616.77,-0.37,99.60,15.03,419.4,22.16,5.87,26.48,3.05,13.81,2025-12-31,,,
688599.SH,天合光能,光伏设备,电力设备,光伏设备,江苏,17.8,-0.45,7.55,13.45,417.05,669.75,34.73,5.18,,,2020-06-10,-44.25,-19.52,-10.92
002407.SZ,多氟多,化学制品,基础化工,化学制品,河南,34.99,-6.79,3.18,3.64,416.38,94.34,13.17,13.96,2.13,1.95,2010-05-18,142.79,207.02,-1.08
300373.SZ,扬杰科技,半导体,电子,半导体,江苏,76.64,-2.32,13.54,-0.84,416.16,71.3,24.44,34.27,12.59,17.46,2014-01-23,193.85,147.74,43.63
603979.SH,金诚信,工业金属,有色金属,工业金属,北京,66.67,-1.24,-12.45,10.56,416.02,138.94,46.99,33.82,23.39,16.28,2015-06-30,92.41,108.44,-4.37
002078.SZ,太阳纸业,造纸,轻工制造,造纸,山东,14.77,0.61,-6.22,2.78,412.82,391.92,61.08,15.59,32.51,8.29,2006-11-16,19.85,-1.13,-9.94
688778.SH,厦钨新能,电池,电力设备,电池,福建,81.34,-4.87,5.13,2.07,410.77,198.8,19.81,9.96,7.55,3.77,2021-08-05,92.52,71.94,-23.5
300953.SZ,震裕科技,电池,电力设备,电池,浙江,237.25,-0.63,41.20,11.92,410.44,97.36,14.63,15.03,5.13,5.27,2021-03-18,425.34,307.56,19.6
601555.SH,东吴证券,证券Ⅱ,非银金融,证券Ⅱ,江苏,8.26,1.1,-8.83,-1.67,410.44,90.3,,,35.52,39.55,2011-12-12,21.18,12.07,-13.79
601611.SH,中国核建,基础建设,建筑装饰,基础建设,上海,13.6,-1.73,0.89,5.10,409.9,1019.16,123.76,12.14,13.19,2.27,2016-06-06,72.0,39.47,-15.74
600352.SH,浙江龙盛,化学制品,基础化工,化学制品,浙江,12.56,-0.79,17.82,-4.70,408.58,133.13,40.2,30.2,18.29,15.91,2003-08-01,48.68,19.96,4.46
600536.SH,中国软件,IT服务Ⅱ,计算机,IT服务Ⅱ,北京,43.45,10.0,-6.16,18.68,405.82,51.02,21.62,42.38,,4.65,2002-05-17,7.8,-13.96,-18.12
600515.SH,海南机场,房地产开发,房地产,房地产开发,海南,3.55,2.01,-33.40,0.00,405.59,44.2,12.81,28.98,2.19,5.28,2002-08-06,-13.16,-11.72,-37.01
600839.SH,四川长虹,黑色家电,家用电器,黑色家电,四川,8.78,-0.68,-3.52,1.62,405.28,1088.16,102.51,9.42,9.89,1.83,1994-03-11,44.27,-21.0,-22.59
688180.SH,君实生物-U,生物制品,医药生物,生物制品,上海,39.36,-2.81,15.22,-4.84,404.23,24.98,20.32,81.33,,,2020-07-15,,,
002517.SZ,恺英网络,游戏Ⅱ,传媒,游戏Ⅱ,福建,18.89,0.85,-13.63,9.19,403.49,53.25,43.05,80.84,19.04,35.72,2010-12-07,52.82,22.84,-31.05
002378.SZ,章源钨业,小金属,有色金属,小金属,江西,33.58,-2.78,136.81,12.20,403.3,52.02,8.45,16.25,2.9,5.55,2010-03-31,422.09,363.78,101.32
300567.SZ,精测电子,通用设备,机械设备,通用设备,湖北,143.9,-3.51,57.79,4.47,402.92,33.48,15.64,46.73,0.82,2.51,2016-11-22,116.73,201.18,94.29
603129.SH,春风动力,摩托车及其他,汽车,摩托车及其他,浙江,263.08,-1.58,-5.60,-3.03,402.51,197.46,53.19,26.94,16.75,8.78,2017-08-18,154.32,64.96,-14.87
000981.SZ,山子高科,汽车零部件,汽车,汽车零部件,甘肃,4.0,0.0,-3.85,6.10,399.88,32.68,5.03,15.4,10.26,30.02,2000-06-22,125.79,63.18,-11.36
002601.SZ,龙佰集团,化学原料,基础化工,化学原料,河南,16.66,0.91,-14.91,-0.72,397.17,259.88,54.67,21.05,12.45,4.55,2011-07-15,-5.49,-12.26,-26.07
600157.SH,永泰能源,煤炭开采,煤炭,煤炭开采,山西,1.82,2.82,15.92,4.00,397.09,238.17,49.57,20.81,2.09,1.73,1998-05-13,35.02,11.98,18.35
688205.SH,德科立,通信设备,通信,通信设备,江苏,251.32,-1.79,82.80,-0.67,397.09,9.34,2.57,27.56,0.72,7.66,2022-08-09,626.32,237.0,60.08
601880.SH,辽港股份,航运港口,交通运输,航运港口,辽宁,1.68,2.44,5.00,4.35,396.01,113.59,32.5,28.62,13.07,14.11,2010-12-06,15.14,-1.64,0.62
601799.SH,星宇股份,汽车零部件,汽车,汽车零部件,江苏,137.96,4.75,11.83,9.38,394.57,152.57,29.98,19.65,16.24,10.65,2011-02-01,2.15,-0.79,1.31
600777.SH,*ST新潮,石油石化,石油石化,石油石化,山东,5.78,1.05,50.52,-0.52,393.04,72.74,28.26,38.85,12.07,16.6,1996-11-21,74.84,147.69,37.89
000876.SZ,新 希 望,养殖业,农林牧渔,养殖业,四川,8.72,-0.91,-5.42,0.58,392.66,1068.56,67.13,6.28,,,1998-03-11,-14.95,-9.32,-13.79
600256.SH,广汇能源,炼化及贸易,石油石化,炼化及贸易,新疆,6.13,-0.49,24.59,-5.69,391.83,304.4,59.96,19.7,13.45,3.96,2000-05-26,9.31,14.83,35.81
688167.SH,炬光科技,半导体,电子,半导体,陕西,434.64,2.91,148.27,18.69,391.18,8.8,3.15,35.78,,,2021-12-24,278.29,562.7,132.95
300763.SZ,锦浪科技,光伏设备,电力设备,光伏设备,浙江,98.23,0.75,37.56,13.73,390.96,69.52,23.97,34.49,7.43,10.69,2019-03-19,73.25,105.78,61.45
000983.SZ,山西焦煤,煤炭开采,煤炭,煤炭开采,山西,6.88,-1.29,7.17,2.08,390.58,371.55,113.41,30.52,12.01,4.77,2000-07-26,-21.37,-4.63,11.96
600901.SH,江苏金租,多元金融,非银金融,多元金融,江苏,6.74,0.15,10.13,-3.71,390.38,61.09,,,32.41,53.22,2018-03-01,52.35,36.92,5.53
601108.SH,财通证券,证券Ⅱ,非银金融,证券Ⅱ,浙江,8.4,-1.41,-3.67,2.19,390.1,69.22,,,26.32,38.02,2017-10-24,6.5,3.42,-10.58
603486.SH,科沃斯,小家电,家用电器,小家电,江苏,67.28,1.2,-16.61,0.42,389.55,190.4,92.96,48.82,17.58,9.23,2018-05-28,49.36,30.11,-27.98
600956.SH,新天绿能,电力,公用事业,电力,河北,8.62,0.12,18.90,0.82,389.02,198.31,41.19,20.77,18.26,10.16,2020-06-29,25.86,37.96,35.12
601577.SH,长沙银行,城商行Ⅱ,银行,城商行Ⅱ,湖南,9.65,-1.53,-0.52,1.05,388.12,254.71,,,81.08,32.14,2018-09-26,68.23,20.97,-0.31
002271.SZ,东方雨虹,装修建材,建筑材料,装修建材,北京,16.22,-0.18,19.35,5.67,387.5,275.79,68.45,24.82,1.13,0.14,2008-09-10,-10.78,29.92,-0.78
600141.SH,兴发集团,农化制品,基础化工,农化制品,湖北,32.18,0.53,-6.94,-1.56,386.8,293.0,52.61,17.96,14.92,5.5,1999-06-16,89.74,55.74,-8.16
601665.SH,齐鲁银行,城商行Ⅱ,银行,城商行Ⅱ,山东,6.28,-0.79,11.76,-1.72,386.47,131.35,,,57.13,43.49,2021-06-18,91.52,22.32,11.27
603379.SH,三美股份,化学制品,基础化工,化学制品,浙江,63.18,-0.82,4.05,-2.35,385.4,58.5,29.6,50.6,20.61,34.95,2019-04-02,86.06,64.97,4.23
300806.SZ,斯迪克,塑料,基础化工,塑料,江苏,85.0,2.37,176.51,18.04,385.05,30.16,6.62,21.96,0.6,2.01,2019-11-25,429.3,467.64,139.66
300285.SZ,国瓷材料,电子化学品Ⅱ,电子,电子化学品Ⅱ,山东,38.29,-1.01,39.69,3.35,381.75,45.83,17.22,37.57,6.1,14.63,2012-01-13,130.45,218.11,77.93
603298.SH,杭叉集团,工程机械,机械设备,工程机械,浙江,29.06,5.6,9.37,6.21,380.69,177.39,43.96,24.78,21.91,13.07,2016-12-27,51.59,49.53,-4.47
300339.SZ,润和软件,IT服务Ⅱ,计算机,IT服务Ⅱ,江苏,47.8,1.9,-3.43,6.91,380.49,39.82,9.26,23.25,0.97,2.58,2012-07-18,77.19,-4.89,-10.33
002032.SZ,苏 泊 尔,小家电,家用电器,小家电,浙江,47.41,0.21,7.55,-0.08,380.23,227.72,56.63,24.87,20.97,9.2,2004-08-17,4.83,-4.2,10.53
600085.SH,同仁堂,中药Ⅱ,医药生物,中药Ⅱ,北京,27.72,0.47,-14.07,1.46,380.04,172.56,73.98,42.87,11.89,9.46,1997-06-25,-50.96,-33.32,-19.36
600863.SH,华能蒙电,电力,公用事业,电力,内蒙,4.85,0.0,8.26,4.30,380.0,210.5,48.75,23.16,24.93,15.39,1994-05-20,117.88,97.01,77.98
601162.SH,天风证券,证券Ⅱ,非银金融,证券Ⅱ,湖北,3.77,-0.53,-9.38,1.89,379.79,28.54,,,1.56,6.43,2018-10-19,10.53,-21.68,-20.19
600301.SH,华锡有色,小金属,有色金属,小金属,广西,59.96,0.23,56.31,21.92,379.55,58.03,21.22,36.57,8.01,22.24,2000-07-12,380.92,255.88,62.98
600299.SH,安迪苏,化学制品,基础化工,化学制品,北京,12.3,-2.54,37.91,-10.87,378.84,172.31,48.78,28.31,11.55,6.71,2000-04-20,41.29,-6.25,24.2
300413.SZ,芒果超媒,数字媒体,传媒,数字媒体,湖南,20.22,0.75,-17.20,3.48,378.32,138.13,31.9,23.09,12.27,8.85,2015-01-21,-27.15,-30.08,-27.68
601963.SH,重庆银行,银行,银行,,重庆,10.42,-0.57,-2.27,-3.52,377.83,151.13,,,56.54,40.39,,99.33,38.91,11.03
688728.SH,格科微,半导体,电子,半导体,上海,14.5,2.84,-2.95,11.11,377.15,77.82,15.14,19.46,0.51,0.65,2021-08-18,-33.47,7.03,-9.75
002252.SZ,上海莱士,生物制品,医药生物,生物制品,上海,5.68,2.16,-10.20,2.90,377.04,73.48,27.46,37.37,15.77,21.46,2008-06-23,-29.44,-22.16,-16.97
601615.SH,明阳智能,风电设备,电力设备,风电设备,广东,16.66,4.52,15.06,8.04,376.68,380.95,39.32,10.32,6.6,1.83,2019-01-23,37.22,39.01,9.78
002966.SZ,苏州银行,城商行Ⅱ,银行,城商行Ⅱ,江苏,8.41,-0.59,1.45,-3.44,376.01,123.56,,,53.48,45.15,2019-08-02,53.14,10.81,0.36
600884.SH,杉杉股份,电池,电力设备,电池,浙江,16.69,-1.77,23.54,5.90,375.36,215.87,37.29,17.27,4.58,2.4,1996-01-30,10.83,95.47,5.8
301536.SZ,星宸科技,半导体,电子,半导体,福建,88.69,0.12,48.04,9.83,374.27,29.72,10.15,34.16,3.08,10.35,2024-03-28,68.42,-0.99,30.21
300346.SZ,南大光电,电子化学品Ⅱ,电子,电子化学品Ⅱ,江苏,54.12,-3.05,26.15,6.33,373.97,25.85,10.24,39.62,3.2,15.61,2012-08-07,121.09,63.7,11.08
002831.SZ,裕同科技,包装印刷,轻工制造,包装印刷,深圳,40.6,3.89,42.41,7.41,373.93,172.38,43.98,25.51,15.92,9.17,2016-12-16,59.0,51.03,38.43
300456.SZ,赛微电子,半导体,电子,半导体,北京,51.08,-3.31,-8.11,12.07,373.91,8.24,2.93,35.5,14.73,168.48,2015-05-14,88.76,174.86,-15.59
300832.SZ,新产业,医疗器械,医药生物,医疗器械,深圳,47.43,0.49,-15.68,-4.62,372.8,45.77,31.7,69.25,16.2,35.4,2020-05-12,-37.63,-27.0,-19.29
000539.SZ,粤电力Ａ,电力,公用事业,电力,广东,7.09,-2.48,60.41,-2.48,372.22,515.41,58.28,11.31,6.0,2.0,1993-11-26,96.98,124.08,118.57
688409.SH,富创精密,半导体,电子,半导体,辽宁,121.56,-3.97,80.36,6.17,371.97,35.43,7.88,22.23,,,2022-10-10,186.9,189.64,104.43
000062.SZ,深圳华强,其他电子Ⅱ,电子,其他电子Ⅱ,深圳,35.54,-5.13,44.94,-1.55,371.75,249.09,20.42,8.2,4.63,2.18,1997-01-30,200.79,43.59,22.81
601112.SH,振石股份,玻璃玻纤,建筑材料,玻璃玻纤,浙江,21.3,0.38,90.52,8.34,370.62,72.02,16.37,22.73,7.34,10.2,2026-01-29,,,
300122.SZ,智飞生物,生物制品,医药生物,生物制品,重庆,15.47,0.59,-18.02,3.62,370.35,89.58,7.03,7.84,,,2010-09-28,-76.68,-45.72,-29.49
301205.SZ,联特科技,通信设备,通信,通信设备,湖北,284.8,3.47,69.01,12.85,370.24,12.58,4.29,34.13,1.03,8.2,2022-09-13,216.01,327.23,84.68
600332.SH,白云山,中药Ⅱ,医药生物,中药Ⅱ,广东,22.74,0.18,-11.66,-0.96,369.75,776.56,126.11,16.24,29.83,3.94,2001-02-06,-19.21,-18.78,-16.18
300570.SZ,太辰光,通信设备,通信,通信设备,深圳,162.1,8.03,40.29,13.66,367.97,15.47,5.88,38.0,2.99,19.89,2016-12-06,303.36,85.73,22.75
688147.SH,微导纳米,光伏设备,电力设备,光伏设备,江苏,79.8,-1.7,27.09,14.84,367.88,26.33,8.61,32.69,2.19,8.33,2022-12-23,106.12,209.82,22.1
002484.SZ,江海股份,元件,电子,元件,江苏,43.14,-1.95,45.25,14.61,367.12,54.84,13.23,24.11,6.75,12.41,2010-09-29,433.5,355.8,169.47
600985.SH,淮北矿业,煤炭开采,煤炭,煤炭开采,安徽,13.54,-2.1,21.87,-10.33,364.63,412.38,75.82,18.44,15.06,2.46,2004-04-28,1.02,22.94,41.29
688548.SH,广钢气体,电子化学品Ⅱ,电子,电子化学品Ⅱ,广东,27.64,-0.58,90.10,-10.20,364.57,24.24,6.53,26.94,2.86,11.91,2023-08-15,110.62,176.76,74.89
